colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
3,23,0,0,0,0,0,0,0
3,24,0,0,0,0,0,0,0
3,25,0,0,0,0,0,0,0
3,26,0,0,0,0,0,0,0
3,27,0,0,0,0,0,0,0
3,28,0,0,0,0,0,0,0
3,29,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0
4,6,0,0,0,0,0,0,0
4,7,0,0,0,0,0,0,0
4,8,0,0,0,0,0,0,0
4,9,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0
4,11,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0
4,13,0,0,0,0,0,0,0
4,14,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0
4,16,0,0,0,0,0,0,0
4,17,0,0,0,0,0,0,0
4,18,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0
4,23,0,0,0,0,0,0,0
4,24,0,0,0,0,0,0,0
4,25,0,0,0,0,0,0,0
4,26,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0
4,29,0,0,0,0,0,0,0
