colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
23,11,0,0,0,0,0,0,0
23,12,0,0,0,0,0,0,0
23,13,0,0,0,0,0,0,0
23,14,0,0,0,0,0,0,0
23,15,0,0,0,0,0,0,0
23,16,0,0,0,0,0,0,0
23,17,0,0,0,0,0,0,0
23,18,0,0,0,0,0,0,0
23,19,0,0,0,0,0,0,0
23,20,0,0,0,0,0,0,0
23,21,0,0,0,0,0,0,0
23,22,0,0,0,0,0,0,0
23,23,0,0,0,0,0,0,0
23,24,0,0,0,0,0,0,0
23,25,0,0,0,0,0,0,0
23,26,0,0,0,0,0,0,0
23,27,0,0,0,0,0,0,0
23,28,0,0,0,0,0,0,0
23,29,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0
24,5,0,0,0,0,0,0,0
24,6,0,0,0,0,0,0,0
24,7,0,0,0,0,0,0,0
24,8,0,0,0,0,0,0,0
24,9,0,0,0,0,0,0,0
24,10,0,0,0,0,0,0,0
24,11,0,0,0,0,0,0,0
24,12,0,0,0,0,0,0,0
24,13,0,0,0,0,0,0,0
24,14,0,0,0,0,0,0,0
24,15,0,0,0,0,0,0,0
24,16,0,0,0,0,0,0,0
24,17,0,0,0,0,0,0,0
24,18,0,0,0,0,0,0,0
24,19,0,0,0,0,0,0,0
24,20,0,0,0,0,0,0,0
24,21,0,0,0,0,0,0,0
24,22,0,0,0,0,0,0,0
24,23,0,0,0,0,0,0,0
24,24,0,0,0,0,0,0,0
24,25,0,0,0,0,0,0,0
24,26,0,0,0,0,0,0,0
24,27,0,0,0,0,0,0,0
24,28,0,0,0,0,0,0,0
24,29,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0
25,4,0,0,0,0,0,0,0
25,5,0,0,0,0,0,0,0
25,6,0,0,0,0,0,0,0
25,7,0,0,0,0,0,0,0
25,8,0,0,0,0,0,0,0
25,9,0,0,0,0,0,0,0
25,10,0,0,0,0,0,0,0
25,11,0,0,0,0,0,0,0
25,12,0,0,0,0,0,0,0
25,13,0,0,0,0,0,0,0
25,14,0,0,0,0,0,0,0
25,15,0,0,0,0,0,0,0
25,16,0,0,0,0,0,0,0
25,17,0,0,0,0,0,0,0
25,18,0,0,0,0,0,0,0
25,19,0,0,0,0,0,0,0
25,20,0,0,0,0,0,0,0
25,21,0,0,0,0,0,0,0
25,22,0,0,0,0,0,0,0
25,23,0,0,0,0,0,0,0
25,24,0,0,0,0,0,0,0
25,25,0,0,0,0,0,0,0
25,26,0,0,0,0,0,0,0
25,27,0,0,0,0,0,0,0
25,28,0,0,0,0,0,0,0
25,29,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0
26,4,0,0,0,0,0,0,0
26,5,0,0,0,0,0,0,0
26,6,0,0,0,0,0,0,0
26,7,0,0,0,0,0,0,0
26,8,0,0,0,0,0,0,0
26,9,0,0,0,0,0,0,0
26,10,0,0,0,0,0,0,0
26,11,0,0,0,0,0,0,0
26,12,0,0,0,0,0,0,0
26,13,0,0,0,0,0,0,0
26,14,0,0,0,0,0,0,0
26,15,0,0,0,0,0,0,0
26,16,0,0,0,0,0,0,0
26,17,0,0,0,0,0,0,0
26,18,0,0,0,0,0,0,0
26,19,0,0,0,0,0,0,0
26,20,0,0,0,0,0,0,0
26,21,0,0,0,0,0,0,0
26,22,0,0,0,0,0,0,0
26,23,0,0,0,0,0,0,0
26,24,0,0,0,0,0,0,0
26,25,0,0,0,0,0,0,0
26,26,0,0,0,0,0,0,0
26,27,0,0,0,0,0,0,0
26,28,0,0,0,0,0,0,0
26,29,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0
27,4,0,0,0,0,0,0,0
27,5,0,0,0,0,0,0,0
27,6,0,0,0,0,0,0,0
27,7,0,0,0,0,0,0,0
27,8,0,0,0,0,0,0,0
27,9,0,0,0,0,0,0,0
27,10,0,0,0,0,0,0,0
27,11,0,0,0,0,0,0,0
27,12,0,0,0,0,0,0,0
27,13,0,0,0,0,0,0,0
27,14,0,0,0,0,0,0,0
27,15,0,0,0,0,0,0,0
27,16,0,0,0,0,0,0,0
27,17,0,0,0,0,0,0,0
27,18,0,0,0,0,0,0,0
27,19,0,0,0,0,0,0,0
27,20,0,0,0,0,0,0,0
27,21,0,0,0,0,0,0,0
27,22,0,0,0,0,0,0,0
27,23,0,0,0,0,0,0,0
27,24,0,0,0,0,0,0,0
27,25,0,0,0,0,0,0,0
27,26,0,0,0,0,0,0,0
27,27,0,0,0,0,0,0,0
27,28,0,0,0,0,0,0,0
27,29,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0
28,3,0,0,0,0,0,0,0
28,4,0,0,0,0,0,0,0
28,5,0,0,0,0,0,0,0
28,6,0,0,0,0,0,0,0
28,7,0,0,0,0,0,0,0
28,8,0,0,0,0,0,0,0
28,9,0,0,0,0,0,0,0
28,10,0,0,0,0,0,0,0
28,11,0,0,0,0,0,0,0
28,12,0,0,0,0,0,0,0
28,13,0,0,0,0,0,0,0
28,14,0,0,0,0,0,0,0
28,15,0,0,0,0,0,0,0
28,16,0,0,0,0,0,0,0
28,17,0,0,0,0,0,0,0
28,18,0,0,0,0,0,0,0
28,19,0,0,0,0,0,0,0
28,20,0,0,0,0,0,0,0
28,21,0,0,0,0,0,0,0
28,22,0,0,0,0,0,0,0
28,23,0,0,0,0,0,0,0
28,24,0,0,0,0,0,0,0
28,25,0,0,0,0,0,0,0
28,26,0,0,0,0,0,0,0
28,27,0,0,0,0,0,0,0
28,28,0,0,0,0,0,0,0
28,29,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,0
29,4,0,0,0,0,0,0,0
29,5,0,0,0,0,0,0,0
29,6,0,0,0,0,0,0,0
29,7,0,0,0,0,0,0,0
29,8,0,0,0,0,0,0,0
29,9,0,0,0,0,0,0,0
29,10,0,0,0,0,0,0,0
29,11,0,0,0,0,0,0,0
29,12,0,0,0,0,0,0,0
29,13,0,0,0,0,0,0,0
29,14,0,0,0,0,0,0,0
29,15,0,0,0,0,0,0,0
29,16,0,0,0,0,0,0,0
29,17,0,0,0,0,0,0,0
29,18,0,0,0,0,0,0,0
29,19,0,0,0,0,0,0,0
29,20,0,0,0,0,0,0,0
29,21,0,0,0,0,0,0,0
29,22,0,0,0,0,0,0,0
29,23,0,0,0,0,0,0,0
29,24,0,0,0,0,0,0,0
29,25,0,0,0,0,0,0,0
29,26,0,0,0,0,0,0,0
29,27,0,0,0,0,0,0,0
29,28,0,0,0,0,0,0,0
